chrom,start,end,Fresh,Fix,HexFix
chr4,41083079,41083479,33,13,9
chr4,41086927,41087327,37,11,22
chr4,41089650,41090050,16,17,19
chr4,41091409,41091809,161,50,42
chr4,41094692,41095092,30,14,13
chr4,41098614,41099014,119,38,48
chr4,41099441,41099841,8,9,12
chr4,41100977,41101377,103,20,17
chr4,41118961,41119361,91,7,13
chr4,41120022,41120422,23,8,13
chr4,41124151,41124551,252,63,72
chr4,41129390,41129790,61,7,17
chr4,41135040,41135440,157,27,54
chr4,41149906,41150306,65,16,8
chr4,41156976,41157376,98,21,17
chr4,41164961,41165361,79,4,25
chr4,41165475,41165875,18,4,12
chr4,41166053,41166453,25,7,19
chr4,41178873,41179273,36,15,3
chr4,41179865,41180265,59,16,17
chr4,41195650,41196050,14,11,15
chr4,41203228,41203628,23,9,5
chr4,41204184,41204584,31,9,7
chr4,41235693,41236093,36,15,10
chr4,41259090,41259490,258,104,61
chr4,41265816,41266216,100,36,30
chr4,41272910,41273310,34,14,12
chr4,41273492,41273892,12,12,3
chr4,41275214,41275614,334,76,91
chr4,41286375,41286775,38,4,12
chr4,41314754,41315154,211,57,53
chr4,41329501,41329901,102,16,10
chr4,41341088,41341488,28,11,22
chr4,41348725,41349125,285,79,102
chr4,41352715,41353115,41,9,20
chr4,41357190,41357590,17,7,3
chr4,41390069,41390469,38,3,16
chr4,41437021,41437421,27,10,3
chr4,41464860,41465260,473,71,88
chr4,41468515,41468915,39,8,15
chr4,41493221,41493621,27,10,6
chr4,41497628,41498028,100,9,22
chr4,41503000,41503400,335,70,99
chr4,41506905,41507305,144,25,50
chr4,41552471,41552871,18,12,10
chr4,41569445,41569845,374,63,72
chr4,41640158,41640558,111,11,27
chr4,41653312,41653712,59,4,15
chr4,41654152,41654552,38,7,20
chr4,41664596,41664996,19,3,18
chr4,41707007,41707407,185,27,47
chr4,41713358,41713758,105,15,28
chr4,41714337,41714737,41,8,17
chr4,41715582,41715982,21,3,12
chr4,41723025,41723425,99,31,26
chr4,41725657,41726057,23,12,9
chr4,41730972,41731372,107,12,15
chr4,41737555,41737955,38,4,11
chr4,41741164,41741564,256,36,51
chr4,41755280,41755680,217,35,83
chr4,41760294,41760694,177,30,43
chr4,41773452,41773852,31,3,9
chr4,42766578,42766978,30,4,12
chr4,42949557,42949957,390,69,73
chr4,42954309,42954709,25,9,17
chr4,42965273,42965673,24,10,7
chr4,42978116,42978516,27,9,17
chr4,43000408,43000808,423,117,96
chr4,43005724,43006124,47,11,8
chr4,43010310,43010710,168,36,21
chr4,43020986,43021386,58,9,12
chr4,43025482,43025882,216,40,55
chr4,43031221,43031621,197,17,52
chr4,43040217,43040617,332,86,95
chr4,43043894,43044294,124,31,33
chr4,43045682,43046082,366,79,109
chr4,43047204,43047604,51,1,16
chr4,43052602,43053002,57,16,24
chr4,43058789,43059189,230,23,56
chr4,43266944,43267344,74,12,12
chr4,43334719,43335119,107,37,20
chr4,43336171,43336571,23,14,8
chr4,43341369,43341769,18,0,14
chr4,43381793,43382193,264,25,39
chr4,43383413,43383813,88,22,31
chr4,43384050,43384450,25,10,2
chr4,43398777,43399177,154,42,17
chr4,43402264,43402664,58,13,6
chr4,43406140,43406540,194,18,34
chr4,43407270,43407670,43,7,23
chr4,43419796,43420196,19,7,12
chr4,43425579,43425979,23,5,20
chr4,43428831,43429231,32,6,18
chr4,43440738,43441138,85,18,15
chr4,43442015,43442415,291,52,98
chr4,43478168,43478568,93,14,26
chr4,43492800,43493200,379,98,89
chr4,43499507,43499907,90,19,37
chr4,43508579,43508979,42,15,6
chr4,43509007,43509407,17,8,14
chr4,43523359,43523759,52,14,32
chr4,43527927,43528327,26,2,14
chr4,43528464,43528864,31,3,21
chr4,43530496,43530896,23,0,20
chr4,43556885,43557285,17,10,14
chr4,43558320,43558720,130,24,34
chr4,43562311,43562711,404,71,91
chr4,43564169,43564569,69,17,11
chr4,43578476,43578876,253,29,48
chr4,43631579,43631979,50,7,25
chr4,43656414,43656814,381,70,78
chr4,43669051,43669451,192,25,36
chr4,43672103,43672503,61,11,6
chr4,43720822,43721222,45,10,9
chr4,43794314,43794714,16,9,8
chr4,43795812,43796212,133,13,24
chr4,43799034,43799434,118,26,50
chr4,43875307,43875707,170,13,26
chr4,43925719,43926119,23,8,12
chr4,43927851,43928251,22,3,14
chr4,43957336,43957736,254,32,47
chr4,43965050,43965450,37,6,15
chr4,43969299,43969699,34,3,12
chr4,43972086,43972486,86,5,25
chr4,43982336,43982736,166,13,19
chr4,43993013,43993413,134,30,29
chr4,44003568,44003968,59,11,11
chr4,44011630,44012030,27,12,9
chr4,44012385,44012785,209,39,52
chr4,44028403,44028803,53,16,11
chr4,44049810,44050210,89,25,8
chr4,44062790,44063190,30,9,14
chr4,44065661,44066061,72,5,26
chr4,44072522,44072922,228,19,51
chr4,44168149,44168549,217,36,55
chr4,44233094,44233494,86,10,40
chr4,44233912,44234312,255,17,69
chr4,44292585,44292985,33,2,12
chr4,44300706,44301106,157,15,42
chr4,44371308,44371708,30,13,11
chr4,44543841,44544241,67,17,7
chr4,44545726,44546126,24,8,14
chr4,44548969,44549369,111,25,25
chr4,44555628,44556028,169,32,42
chr4,44557791,44558191,82,11,24
chr4,44624294,44624694,59,16,19
chr4,44668450,44668850,44,5,20
chr4,44704349,44704749,297,50,60
chr4,44710725,44711125,16,1,14
chr4,44756358,44756758,302,31,55
chr4,44851813,44852213,65,14,6
chr4,44905886,44906286,36,6,10
chr4,44920805,44921205,41,13,6
chr4,44948513,44948913,55,19,16
chr4,44953096,44953496,78,12,13
chr4,44959178,44959578,134,22,25
chr4,44973454,44973854,66,6,21
chr4,44981221,44981621,217,24,48
chr4,44983308,44983708,51,10,24
chr4,44994762,44995162,22,6,9
chr4,45012238,45012638,682,200,183
chr4,45018424,45018824,131,20,44
chr4,45019060,45019460,21,11,6
chr4,45064133,45064533,67,8,20
chr4,45071653,45072053,13,5,10
chr4,45084470,45084870,258,42,66
chr4,45097443,45097843,26,4,20
chr4,45107977,45108377,147,24,42
chr4,45163670,45164070,20,8,4
chr4,45184735,45185135,70,6,8
chr4,45202307,45202707,24,21,15
chr4,45203324,45203724,46,16,8
chr4,45287900,45288300,87,19,18
chr4,45296928,45297328,92,24,10
chr4,45320336,45320736,98,12,11
chr4,45341927,45342327,155,25,55
chr4,45381221,45381621,57,7,4
chr4,45408526,45408926,192,28,66
chr4,45423393,45423793,96,18,16
chr4,45426767,45427167,74,20,20
chr4,45489980,45490380,273,47,60
chr4,45492643,45493043,51,12,7
chr4,45493664,45494064,20,9,17
chr4,45495531,45495931,34,7,18
chr4,45499203,45499603,116,7,27
chr4,45506787,45507187,67,10,18
chr4,45510130,45510530,42,8,19
chr4,45513969,45514369,295,57,39
chr4,45521710,45522110,20,10,5
chr4,45526846,45527246,42,2,12
chr4,45530815,45531215,241,34,52
chr4,45552488,45552888,60,11,14
chr4,45561887,45562287,23,10,4
chr4,45591836,45592236,215,32,48
chr4,45593334,45593734,31,14,15
chr4,45612083,45612483,21,1,14
chr4,45654387,45654787,132,19,19
chr4,45736296,45736696,23,11,5
chr4,45763369,45763769,73,19,12
chr4,45771157,45771557,233,52,51
chr4,45798889,45799289,83,19,18
chr4,45811212,45811612,30,14,14
chr4,45819172,45819572,130,16,32
chr4,45820451,45820851,23,9,7
chr4,45824041,45824441,31,14,8
chr4,45826577,45826977,112,8,12
chr4,45829888,45830288,14,9,9
chr4,45833467,45833867,46,9,9
chr4,45851701,45852101,60,5,17
chr4,45869452,45869852,38,3,14
chr4,45870271,45870671,46,6,13
chr4,45941701,45942101,53,16,9
chr4,45972118,45972518,177,12,41
chr4,46130219,46130619,18,0,11
chr4,46138374,46138774,184,28,71
chr4,46144353,46144753,17,6,13
chr4,46185887,46186287,219,49,36
chr4,46186459,46186859,27,15,6
chr4,46196116,46196516,118,23,35
chr4,46304095,46304495,18,0,13
chr4,46304793,46305193,85,10,15
chr4,46339541,46339941,32,12,2
chr4,46344051,46344451,59,5,15
chr4,46356742,46357142,63,7,20
chr4,46369074,46369474,31,6,15
chr4,46371029,46371429,28,4,12
chr4,46374973,46375373,103,17,44
chr4,46389176,46389576,177,20,73
chr4,46390465,46390865,52,2,20
chr4,46445518,46445918,20,2,13
chr4,46450747,46451147,265,37,87
chr4,46463130,46463530,51,14,19
chr4,46475110,46475510,30,13,14
chr4,46485633,46486033,56,15,13
chr4,46489045,46489445,271,49,66
chr4,46497461,46497861,40,3,16
chr4,46507283,46507683,167,20,53
chr4,46508007,46508407,56,14,13
chr4,46534354,46534754,20,11,21
chr4,46535840,46536240,91,17,32
chr4,46601711,46602111,52,5,21
chr4,46614804,46615204,19,2,19
chr4,46618154,46618554,64,27,16
chr4,46620236,46620636,46,6,19
chr4,46623018,46623418,27,8,7
chr4,46630342,46630742,63,20,17
chr4,46637282,46637682,36,10,7
chr4,46643303,46643703,27,12,5
chr4,46649997,46650397,273,43,53
chr4,46665406,46665806,271,63,71
chr4,46811171,46811571,26,8,4
chr4,46989933,46990333,60,6,15
chr4,47037245,47037645,41,3,21
chr4,47050269,47050669,66,8,16
chr4,47057263,47057663,42,6,11
chr4,47091944,47092344,44,3,8
chr4,47093605,47094005,30,13,17
chr4,47097265,47097665,117,33,23
chr4,47129608,47130008,105,16,28
chr4,47172176,47172576,23,11,6
chr4,47208038,47208438,39,7,18
chr4,47234856,47235256,59,4,12
chr4,47352918,47353318,449,77,129
chr4,47437981,47438381,31,11,16
chr4,47474113,47474513,217,67,96
chr4,47482117,47482517,21,15,10
chr4,47487912,47488312,56,14,9
chr4,47524672,47525072,19,11,4
chr4,47525396,47525796,34,12,4
chr4,47528464,47528864,22,11,11
chr4,48043161,48043561,275,61,84
chr4,48044838,48045238,164,31,35
chr4,48047754,48048154,29,7,16
chr4,48124698,48125098,111,36,39
chr4,48155935,48156335,35,4,20
chr4,48271831,48272231,211,54,36
chr4,48279551,48279951,430,138,114
chr4,48407343,48407743,87,16,30
chr4,48473272,48473672,151,39,77
chr4,48481269,48481669,52,2,14
chr4,48491393,48491793,22,10,14
chr4,48510838,48511238,102,21,22
chr4,48539931,48540331,99,13,37
chr4,48543041,48543441,40,10,16
chr4,48552478,48552878,40,5,15
chr4,48570524,48570924,31,12,16
chr4,48575995,48576395,101,43,16
chr4,48579499,48579899,156,77,44
chr4,48582932,48583332,22,4,15
chr4,48584802,48585202,105,13,46
chr4,48588657,48589057,23,6,9
chr4,48592286,48592686,21,12,8
chr4,48594256,48594656,13,7,13
chr4,48598071,48598471,48,28,7
chr4,48599874,48600274,21,10,4
chr4,48622838,48623238,89,31,17
chr4,48625109,48625509,30,13,10
chr4,48629160,48629560,29,3,15
chr4,48634079,48634479,49,9,16
chr4,48651017,48651417,71,38,19
chr4,48678688,48679088,14,2,14
chr4,48691777,48692177,41,8,11
chr4,48743276,48743676,64,31,14
chr4,49050578,49050978,51,11,16
chr4,49059078,49059478,45,11,19
chr4,49519462,49519862,28,8,11
chr4,49520955,49521355,211,70,55
chr4,49567610,49568010,27,6,12
chr4,49597386,49597786,88,17,37
chr4,49631794,49632194,236,77,65
chr4,49845543,49845943,45,5,21
chr4,49853474,49853874,23,11,1
chr4,49879982,49880382,44,20,9
chr4,49891783,49892183,62,31,13
chr4,49921698,49922098,57,13,14
chr4,50620735,50621135,39,15,16
chr4,51596749,51597149,19,7,12
chr4,51628908,51629308,43,17,10
chr4,51867438,51867838,25,12,4
chr4,51868751,51869151,233,51,38
chr4,52060234,52060634,30,9,15
chr4,52438862,52439262,122,55,84
chr4,52459689,52460089,39,5,18
chr4,52517537,52517937,86,16,15
chr4,52542956,52543356,92,33,22
chr4,52627493,52627893,59,17,19
chr4,52660672,52661072,162,46,41
chr4,52845434,52845834,17,9,7
chr4,52989289,52989689,34,14,15
chr4,53011776,53012176,323,101,130
chr4,53014328,53014728,66,33,11
chr4,53158986,53159386,29,6,24
chr4,53196058,53196458,98,17,26
chr4,53196725,53197125,41,11,7
chr4,53217523,53217923,33,11,14
chr4,53227756,53228156,59,18,13
chr4,53232442,53232842,20,6,11
chr4,53235851,53236251,29,8,7
chr4,53327435,53327835,36,17,15
chr4,53339035,53339435,143,48,44
chr4,53341165,53341565,23,6,20
chr4,53427125,53427525,36,24,8
chr4,53436498,53436898,27,11,7
chr4,53437275,53437675,20,8,9
chr4,53439975,53440375,202,17,80
chr4,53445103,53445503,26,12,6
chr4,53451975,53452375,31,15,20
chr4,53453462,53453862,98,36,17
chr4,53460421,53460821,16,15,5
chr4,53462615,53463015,48,14,16
chr4,53466177,53466577,40,21,5
chr4,53491256,53491656,102,32,22
chr4,53500411,53500811,14,10,2
chr4,53512558,53512958,21,9,3
chr4,53631260,53631660,116,14,37
chr4,53713991,53714391,125,15,62
chr4,53779525,53779925,58,16,26
chr4,53789307,53789707,55,20,19
chr4,53826038,53826438,112,17,35
chr4,53840148,53840548,127,27,53
chr4,53843560,53843960,25,10,9
chr4,53853360,53853760,59,14,12
chr4,53864540,53864940,92,17,35
chr4,53866726,53867126,15,8,9
chr4,53867543,53867943,43,11,17
chr4,53895694,53896094,19,9,6
chr4,53905525,53905925,35,1,10
chr4,53931404,53931804,76,13,21
chr4,53952253,53952653,277,68,51
chr4,54071911,54072311,36,11,15
chr4,54072858,54073258,67,13,15
chr4,54127172,54127572,23,7,12
chr4,54460611,54461011,70,16,27
chr4,54493163,54493563,56,19,9
chr4,54780522,54780922,27,9,10
chr4,54923422,54923822,20,6,16
chr4,54926490,54926890,111,32,31
chr4,54927245,54927645,12,8,12
chr4,54932730,54933130,87,27,25
chr4,54945014,54945414,104,13,28
chr4,54947081,54947481,55,6,11
chr4,54948660,54949060,27,4,12
chr4,54973089,54973489,39,12,6
chr4,54979757,54980157,49,9,5
chr4,54987181,54987581,251,67,50
chr4,54991924,54992324,189,62,54
chr4,54998250,54998650,48,9,12
chr4,55005049,55005449,138,38,18
chr4,55008648,55009048,22,10,11
chr4,55040787,55041187,51,13,12
chr4,55042557,55042957,42,17,11
chr4,55051424,55051824,36,10,14
chr4,55134732,55135132,158,52,33
chr4,55136252,55136652,42,13,9
chr4,55141273,55141673,29,17,10
chr4,55142227,55142627,29,10,14
chr4,55203732,55204132,43,12,9
chr4,55206214,55206614,35,7,14
chr4,55208966,55209366,29,15,5
chr4,55259473,55259873,32,14,4
chr4,55288433,55288833,49,17,6
chr4,55292245,55292645,74,8,23
chr4,55294248,55294648,31,11,8
chr4,55342622,55343022,44,15,10
chr4,55349662,55350062,494,117,172
chr4,55360654,55361054,16,11,14
chr4,55364344,55364744,104,19,26
chr4,55393212,55393612,23,10,8
chr4,55398228,55398628,73,19,26
chr4,55464231,55464631,276,71,85
chr4,55465431,55465831,33,10,12
chr4,55474356,55474756,24,9,18
chr4,55475344,55475744,385,107,145
chr4,55480336,55480736,301,88,106
chr4,55514721,55515121,234,23,48
chr4,55515844,55516244,26,14,9
chr4,55519624,55520024,49,6,15
chr4,55526029,55526429,41,14,14
chr4,55532389,55532789,214,53,78
chr4,55651021,55651421,54,14,9
chr4,55669619,55670019,23,13,4
chr4,56374444,56374844,17,4,17
chr4,56475628,56476028,49,13,10
chr4,56492953,56493353,46,11,24
chr4,56499960,56500360,36,15,12
chr4,56639602,56640002,55,7,15
chr4,56685196,56685596,38,2,14
chr4,56740129,56740529,34,12,20
chr4,56802183,56802583,225,38,63
chr4,56845781,56846181,53,6,24
chr4,56850708,56851108,14,8,4
chr4,56856664,56857064,30,10,7
chr4,56858744,56859144,128,42,31
chr4,56865144,56865544,269,110,93
chr4,56865944,56866344,18,11,8
chr4,56894171,56894571,40,10,15
chr4,56897425,56897825,60,9,16
chr4,56906853,56907253,41,11,5
chr4,56932167,56932567,86,13,15
chr4,56933222,56933622,14,2,11
chr4,56937132,56937532,36,5,14
chr4,56939301,56939701,29,12,7
chr4,56944344,56944744,25,5,21
chr4,56947285,56947685,222,42,64
chr4,56948310,56948710,12,7,17
chr4,56949400,56949800,24,10,11
chr4,56951780,56952180,56,7,4
chr4,56953214,56953614,62,30,20
chr4,56954997,56955397,32,15,14
chr4,56955701,56956101,23,13,1
chr4,56957547,56957947,30,10,10
chr4,57017250,57017650,36,2,14
chr4,57023571,57023971,26,5,17
chr4,57039454,57039854,20,11,11
chr4,57065280,57065680,58,10,23
chr4,57066965,57067365,18,3,13
chr4,57080209,57080609,33,23,6
chr4,57091364,57091764,262,87,60
chr4,57120466,57120866,47,11,7
chr4,57139413,57139813,19,6,13
chr4,57142343,57142743,32,4,13
chr4,57143531,57143931,172,14,29
chr4,57148244,57148644,42,18,6
chr4,57153549,57153949,38,9,10
chr4,57163355,57163755,181,55,48
chr4,57165383,57165783,114,24,31
chr4,57167244,57167644,28,9,17
chr4,57177413,57177813,68,8,23
chr4,57178937,57179337,114,39,31
chr4,57202598,57202998,28,7,14
chr4,57232507,57232907,24,8,14
chr4,57240069,57240469,17,2,12
chr4,57263325,57263725,22,3,15
chr4,57275185,57275585,109,14,23
chr4,57279215,57279615,72,13,11
chr4,57289999,57290399,103,31,16
chr4,57300053,57300453,101,14,32
chr4,57301619,57302019,228,53,60
chr4,57362693,57363093,94,20,15
chr4,57369995,57370395,64,13,10
chr4,57389033,57389433,16,11,3
chr4,57434003,57434403,56,9,14
chr4,57490036,57490436,108,18,28
chr4,57543703,57544103,44,11,19
chr4,57560084,57560484,49,3,14
chr4,57567844,57568244,93,20,17
chr4,57673321,57673721,98,18,35
chr4,57675412,57675812,46,10,14
chr4,57681579,57681979,35,11,12
chr4,57690814,57691214,172,22,32
chr4,57765845,57766245,110,28,5
chr4,57770186,57770586,317,90,66
chr4,57772770,57773170,45,19,24
chr4,57780867,57781267,252,93,76
chr4,57794519,57794919,124,30,30
chr4,57798306,57798706,80,27,16
chr4,57802298,57802698,17,11,9
chr4,57834267,57834667,148,33,32
chr4,57841947,57842347,174,67,41
chr4,57844977,57845377,134,22,19
chr4,57851785,57852185,21,12,2
chr4,57865852,57866252,141,46,32
chr4,57867466,57867866,14,9,6
chr4,57901286,57901686,32,5,10
chr4,57904136,57904536,57,10,13
chr4,57914230,57914630,18,8,9
chr4,57920052,57920452,321,98,94
chr4,57924675,57925075,32,16,2
chr4,57956224,57956624,434,143,154
chr4,58037116,58037516,103,26,25
chr4,58082553,58082953,51,4,11
chr4,58206077,58206477,60,6,7
chr4,58464222,58464622,28,24,1
chr4,58489126,58489526,26,13,10
chr4,58490350,58490750,57,23,22
chr4,58491718,58492118,57,23,3
chr4,58499256,58499656,157,53,35
chr4,58533568,58533968,38,15,14
chr4,58533994,58534394,24,15,7
chr4,58534967,58535367,19,9,6
chr4,58538268,58538668,21,11,3
chr4,58542647,58543047,154,24,34
chr4,58543075,58543475,21,10,9
chr4,58546425,58546825,167,50,36
chr4,58547836,58548236,33,15,1
chr4,58551841,58552241,45,10,17
chr4,58553170,58553570,176,13,49
chr4,58556997,58557397,29,4,17
chr4,58614133,58614533,27,7,2
chr4,58643351,58643751,35,6,11
chr4,58671725,58672125,22,3,14
chr4,58714197,58714597,169,37,35
chr4,58720649,58721049,80,16,11
chr4,58912308,58912708,112,5,26
chr4,58943445,58943845,70,14,18
chr4,58985246,58985646,67,14,22
chr4,58986799,58987199,62,21,18
chr4,58995119,58995519,20,9,9
chr4,59000562,59000962,35,12,6
chr4,59002906,59003306,135,14,43
chr4,59018546,59018946,29,12,9
chr4,59034965,59035365,66,10,15
chr4,59036716,59037116,53,5,13
chr4,59117860,59118260,113,33,43
chr4,59122478,59122878,23,14,2
chr4,59172625,59173025,35,6,13
chr4,59173540,59173940,70,13,20
chr4,59185674,59186074,19,9,11
chr4,59187262,59187662,32,5,12
chr4,59189319,59189719,72,10,15
chr4,59239319,59239719,26,8,4
chr4,59272012,59272412,53,25,13
chr4,59273324,59273724,73,28,20
chr4,59302352,59302752,19,9,4
chr4,59315050,59315450,24,5,8
chr4,59319355,59319755,52,16,11
chr4,59340739,59341139,34,7,8
chr4,59360752,59361152,17,2,16
chr4,59382132,59382532,22,10,8
chr4,59404392,59404792,28,9,10
chr4,59407695,59408095,15,9,5
chr4,59413538,59413938,38,5,13
chr4,59421324,59421724,160,49,42
chr4,59438002,59438402,170,27,40
chr4,59447305,59447705,79,31,24
chr4,59449744,59450144,21,11,6
chr4,59450759,59451159,165,85,58
chr4,59452338,59452738,101,44,23
chr4,59459576,59459976,11,9,12
chr4,59523408,59523808,28,8,1
chr4,59531294,59531694,19,11,10
chr4,59536264,59536664,76,42,18
chr4,59549149,59549549,186,29,87
chr4,59555303,59555703,22,14,4
chr4,59558115,59558515,159,42,34
chr4,59579380,59579780,24,6,21
chr4,59581370,59581770,221,55,75
chr4,59625890,59626290,199,34,51
chr4,59662994,59663394,46,14,12
chr4,59687027,59687427,22,10,15
chr4,59719470,59719870,33,3,9
chr4,59783715,59784115,291,87,62
chr4,59805670,59806070,246,54,77
chr4,59808414,59808814,29,13,15
chr4,59823260,59823660,37,12,9
chr4,59850252,59850652,51,9,18
chr4,59854145,59854545,18,9,15
chr4,59859890,59860290,83,26,18
chr4,59870869,59871269,38,8,8
chr4,59873798,59874198,109,32,29
chr4,59881232,59881632,12,2,11
chr4,59895979,59896379,75,17,8
chr4,59907716,59908116,29,12,6
chr4,59915089,59915489,22,0,7
chr4,59932908,59933308,91,16,22
chr4,59963829,59964229,214,69,61
chr4,59997805,59998205,56,15,11
chr4,61811209,61811609,21,5,19
chr4,61858128,61858528,17,0,13
chr4,61968229,61968629,62,31,35
